,summary,Mitigation,Impact,Causes,Hazard,word
and the,5.458572431722889,-0.048757663294465854,-0.040134951441112315,-0.02923515666003783,0.10280168603424573,and the
likelihood,5.28559086527906,-0.06345518528117652,0.015436798106648263,0.015414632332814785,0.027883874906068043,likelihood
the likelihood,5.28559086527906,-0.06345518528117652,0.015436798106648263,0.015414632332814785,0.027883874906068043,the likelihood
likelihood severe,3.521523629884377,0.0069836773186231285,-0.12960907306327393,-0.12774354021922507,0.19840363688710955,likelihood severe
thunderstorms over,5.774653038479909,-0.07260158840359048,0.006470470461844685,0.02264965814732752,0.03726888253722173,thunderstorms over
issued multipel+e,3.889551189587216,-0.04387612307947074,0.002600439018436457,0.01701012396314736,0.02145715343522504,issued multipel+e
multipel+e weather,3.816752346112586,-0.02838791112578893,-0.00185561442991822,0.012412775463718616,0.016154109753649115,multipel+e weather
the houston,3.740414984174407,0.028129559395477958,0.0025933362380440466,-0.01635374898624986,-0.0141307881171863,the houston
houston area,3.7430348897653536,0.05502643028296386,0.005149857914967889,-0.03129277689702868,-0.02952375522007562,houston area
area and,3.753170173147571,0.0752526590392571,0.005799891695832458,-0.04232014814379047,-0.040819152249850374,area and
nearby,3.76787879184294,0.09445272150822716,0.005384580652119001,-0.052601822238708955,-0.05130731567210867,nearby
and nearby,3.76787879184294,0.09445272150822716,0.005384580652119001,-0.052601822238708955,-0.05130731567210867,and nearby
nearby counties,3.816703318060023,0.13951595070905295,0.0006075119059433396,-0.07606147902646737,-0.0751126887122456,nearby counties
counties warning,4.070653150866977,0.29378294866381843,-0.046808088932100894,-0.15448771704874797,-0.1540016054092585,counties warning
warning resident+s,3.8570494270110007,0.17316631536157642,0.02704080030064762,-0.11096656539089943,-0.11082705166050806,warning resident+s
brace,3.8216063417976818,0.1259757654925255,0.08938697450821373,-0.11724987003721674,-0.11763456100839359,brace
resident+s brace,3.8216063417976818,0.1259757654925255,0.08938697450821373,-0.11724987003721674,-0.11763456100839359,resident+s brace
brace for,3.750451502936385,0.005297300596384828,-0.0009822484039173217,-0.003500581614199585,-0.0007889147486350241,brace for
rain flooding,4.524908156995341,0.18018417635401315,0.29917995160925676,-0.30927498305910095,-0.31045402612201495,rain flooding
the potential,3.6901274891552722,0.0880861132513683,0.13523676742732346,-0.12185962210453355,-0.12361726987191285,the potential
potential for,3.750451502936385,0.005297300596384828,-0.0009822484039173217,-0.003500581614199585,-0.0007889147486350241,potential for
for severe,3.518341199056795,0.06366017440860457,0.09987026324816113,-0.08583211725106224,-0.08800292079583245,for severe
thund…,3.4597405103408847,0.055203779814172856,0.08873398082611594,-0.07451320673104023,-0.07687990780269893,thund…
severe thund…,3.4597405103408847,0.055203779814172856,0.08873398082611594,-0.07451320673104023,-0.07687990780269893,severe thund…
+5355,3.404582247105207,0.04732796309636405,0.07885852164010418,-0.06444584751357553,-0.06702844404573934,+5355
thund… +5355,3.404582247105207,0.04732796309636405,0.07885852164010418,-0.06444584751357553,-0.06702844404573934,thund… +5355
+5355 char+s,3.369075947231434,0.0423477573798792,0.07284982717831866,-0.05829778242043835,-0.061037039739412886,+5355 char+s
Tragic,3.298735575533823,-0.0419130423331422,0.004574430321021851,0.017885561384797244,0.017090430626073832,Tragic
Teen,3.326964323699902,-0.04253081606429243,0.004617249054278201,0.017993213662841245,0.01749376166174443,Teen
tragic teen,3.326964323699902,-0.04253081606429243,0.004617249054278201,0.017993213662841245,0.01749376166174443,tragic teen
Deer,3.345596941606525,-0.042932606411628944,0.0046450198902555275,0.018063020629235055,0.01775607372347312,Deer
teen deer,3.345596941606525,-0.042932606411628944,0.0046450198902555275,0.018063020629235055,0.01775607372347312,teen deer
Hunter,3.3650592143357985,-0.04334731714501936,0.004673618709820811,0.0181348986114454,0.018026816449339254,Hunter
deer hunter,3.3650592143357985,-0.04334731714501936,0.004673618709820811,0.0181348986114454,0.018026816449339254,deer hunter
Found,3.3938236283803285,-0.043951134126580756,0.0047151389745922635,0.01823923424277177,0.01842101247066563,Found
hunter found,3.3938236283803285,-0.043951134126580756,0.0047151389745922635,0.01823923424277177,0.01842101247066563,hunter found
Dead,3.420024985816138,-0.044491907326151256,0.004752202380513159,0.018332352752036016,0.018774051272353365,Dead
found dead,3.420024985816138,-0.044491907326151256,0.004752202380513159,0.018332352752036016,0.018774051272353365,found dead
Tree,3.457446246108654,-0.04524940007989208,0.004803922771377883,0.018462269030489302,0.019268582809932048,Tree
dead tree,3.457446246108654,-0.04524940007989208,0.004803922771377883,0.018462269030489302,0.019268582809932048,dead tree
Stand,3.4824397470343302,-0.0457458555539771,0.0048376937317198675,0.01854708213020562,0.01959270668476734,Stand
tree stand,3.4824397470343302,-0.0457458555539771,0.0048376937317198675,0.01854708213020562,0.01959270668476734,tree stand
stand from,3.514253677630658,-0.046367123413908015,0.004879811962749257,0.01865284175598001,0.019998336672306015,stand from
Apparent,3.5424399793040218,-0.04690782140578614,0.0049163368826939426,0.018744541877321982,0.02035138458126277,Apparent
from apparent,3.5424399793040218,-0.04690782140578614,0.0049163368826939426,0.018744541877321982,0.02035138458126277,from apparent
apparent lightning,3.597542143434589,-0.04793932900331978,0.004985671875383254,0.018918580599323533,0.021024982352020473,apparent lightning
Strike,3.666539981826581,-0.04918542220933874,0.005068812730466065,0.019127218781113866,0.021838885646678553,Strike
lightning strike,3.666539981826581,-0.04918542220933874,0.005068812730466065,0.019127218781113866,0.021838885646678553,lightning strike
Police,3.72892092274153,-0.05027070890961475,0.005140657429638404,0.01930746787989334,0.022547959643970644,Police
strike police,3.72892092274153,-0.05027070890961475,0.005140657429638404,0.01930746787989334,0.022547959643970644,strike police
Say,3.78988727882481,-0.051295497908300874,0.005207998496211763,0.019476388389848436,0.023217722679779125,Say
police say,3.78988727882481,-0.051295497908300874,0.005207998496211763,0.019476388389848436,0.023217722679779125,police say
When,3.8278674960549237,-0.05191676881995351,0.005248581974778526,0.01957817783164602,0.023623879896399722,When
say when,3.8278674960549237,-0.05191676881995351,0.005248581974778526,0.01957817783164602,0.023623879896399722,say when
when first,3.879058701326869,-0.05273416443097786,0.005301693113516713,0.019711378058227386,0.024158407530305268,when first
responders,3.94679738123481,-0.05378199430195993,0.005369294640890645,0.01988090687992127,0.024843910662777077,responders
first responders,3.94679738123481,-0.05378199430195993,0.005369294640890645,0.01988090687992127,0.024843910662777077,first responders
arrived,4.093622266790388,-0.055930047397358934,0.005506121278922879,0.020224020353508097,0.026250374087489575,arrived
responders arrived,4.093622266790388,-0.055930047397358934,0.005506121278922879,0.020224020353508097,0.026250374087489575,responders arrived
they,4.2434363520601135,-0.05796374974419732,0.005633381117419183,0.020543173417267996,0.02758373141197023,they
arrived they,4.2434363520601135,-0.05796374974419732,0.005633381117419183,0.020543173417267996,0.02758373141197023,arrived they
found,4.342649404027807,-0.059231060686230866,0.005711502541567717,0.02073913499800331,0.02841565264620855,found
they found,4.342649404027807,-0.059231060686230866,0.005711502541567717,0.02073913499800331,0.02841565264620855,they found
found the,4.2434363520601135,-0.05796374974419732,0.005633381117419183,0.020543173417267996,0.02758373141197023,found the
young,4.5908275684386295,-0.062155271816701954,0.005888089845096072,0.021182314402591607,0.030338859845901494,young
the young,4.5908275684386295,-0.062155271816701954,0.005888089845096072,0.021182314402591607,0.030338859845901494,the young
hunter,6.729105250238,-0.09743940824078162,-0.013060967502623975,0.003503057295547264,0.09133128650562868,hunter
young hunter,4.786335884901936,-0.06424083620424974,0.006010707780102693,0.02149033462231895,0.03171413585068289,young hunter
his,5.445437374491574,-0.07015488163325322,0.006341630060463382,0.022323785904507176,0.03563526110445806,his
hunter his,5.445437374491574,-0.07015488163325322,0.006341630060463382,0.022323785904507176,0.03563526110445806,hunter his
tree,7.26337200634329,-0.09792527593595199,-0.010726144813839648,0.006029779948166907,0.08756219053239676,tree
his tree,5.774653038479909,-0.07260158840359048,0.006470470461844685,0.02264965814732752,0.03726888253722173,his tree
stand,7.792367284700724,-0.0967408675452516,-0.007078102875152931,0.009837554464629375,0.08022796256523096,stand
tree steh,7.792367284700724,-0.0967408675452516,-0.007078102875152931,0.009837554464629375,0.08022796256523096,tree steh
had,5.873851205324917,-0.0732853473170832,0.006505551677475583,0.022738581962172783,0.03772682978170788,had
thunderstorm hab+d,5.873851205324917,-0.0732853473170832,0.006505551677475583,0.022738581962172783,0.03772682978170788,thunderstorm hab+d
just,5.519196331192937,-0.07072835461655841,0.006372280372109007,0.022401217627305757,0.03601748180447245,just
hab+d just,5.519196331192937,-0.07072835461655841,0.006372280372109007,0.022401217627305757,0.03601748180447245,hab+d just
passed,5.192653193981319,-0.0680656275598635,0.006227731707240812,0.02203645721236124,0.03424598453473898,passed
just passed,5.192653193981319,-0.0680656275598635,0.006227731707240812,0.02203645721236124,0.03424598453473898,just passed
passed through,4.862597318171957,-0.0650080837983189,0.006055080176460551,0.02160188054043649,0.032220952400913314,passed through
17-year-old,4.356633835013816,-0.07148278961764441,-0.00709249441687075,0.007886922159301896,0.061757733161138764,17-year-old
17-year-old hunt+er,4.238405720227725,-0.09068701864248843,-0.029250849966206548,-0.014532950891621394,0.11466545582414421,17-year-old hunt+er
died,4.223768306088287,-0.10985567189536274,-0.04991249712362821,-0.03532900520880225,0.16147421192884148,died
hunt+er died,4.223768306088287,-0.10985567189536274,-0.04991249712362821,-0.03532900520880225,0.16147421192884148,hunt+er died
died after,4.2608747183538735,-0.13317067523478576,-0.0742110819286246,-0.05971693049239503,0.2132061445148909,died after
after lightning,4.485060586814132,-0.20046121513182746,-0.1426035254207087,-0.12821019398843791,0.3411615887772035,after lightning
lightning struck,4.038920762944181,-0.11942229024199477,-0.06323907007857277,-0.049000394380690565,0.188343735892177,lightning struck
him,3.9076717389342006,-0.10118716566480791,-0.046073667376472775,-0.031934686301905206,0.14968202531691116,him
struck him,3.9076717389342006,-0.10118716566480791,-0.046073667376472775,-0.031934686301905206,0.14968202531691116,struck him
him tree,3.7893540635325116,-0.08767178173004075,-0.03382911264265261,-0.01980945401551316,0.12037819323887256,him tree
near,3.681210962878028,-0.07749983201583559,-0.02507442626896389,-0.011188949653737063,0.09829304117883257,near
steh near,3.681210962878028,-0.07749983201583559,-0.02507442626896389,-0.011188949653737063,0.09829304117883257,steh near
Bernice,3.6400824188168692,-0.07409839592448533,-0.02227423763600511,-0.008446032641377214,0.090976060770051,Bernice
near bernice,3.6400824188168692,-0.07409839592448533,-0.02227423763600511,-0.008446032641377214,0.090976060770051,near bernice
Louisiana,3.574789307020596,-0.06914821873048344,-0.018346936738250105,-0.004616633350833379,0.08045592643416247,Louisiana
bernice louisiana,3.574789307020596,-0.06914821873048344,-0.018346936738250105,-0.004616633350833379,0.08045592643416247,bernice louisiana
coroner,3.4786582165209796,-0.06270758404281858,-0.013561444004487553,9.215174320251431e-06,0.06712350254218807,coroner
the coroner,3.4786582165209796,-0.06270758404281858,-0.013561444004487553,9.215174320251431e-06,0.06712350254218807,the coroner
office,3.427931305184021,-0.05964455154760567,-0.011442257540528347,0.0020366977639911118,0.06098286192708016,office
coroner office,3.427931305184021,-0.05964455154760567,-0.011442257540528347,0.0020366977639911118,0.06098286192708016,coroner office
pronounced,3.395709597546883,-0.05780022257657288,-0.010222596274688535,0.0031954044642910602,0.05736404156889253,pronounced
office pronounced,3.395709597546883,-0.05780022257657288,-0.010222596274688535,0.0031954044642910602,0.05736404156889253,office pronounced
Colton,3.349598742338559,-0.055281427617474004,-0.00863176361692073,0.00469530677185996,0.05253140976780323,Colton
pronounced colton,3.349598742338559,-0.055281427617474004,-0.00863176361692073,0.00469530677185996,0.05253140976780323,pronounced colton
Honeycutt,3.322722413278324,-0.05387215905071322,-0.007781939872535756,0.005490093381256004,0.04988842119709459,Honeycutt
colton honeycutt,3.322722413278324,-0.05387215905071322,-0.007781939872535756,0.005490093381256004,0.04988842119709459,colton honeycutt
dead,3.2871661857152885,-0.05206724785072551,-0.006738328160387172,0.0064585498192066045,0.04657315470927797,dead
honeycutt dead,3.2871661857152885,-0.05206724785072551,-0.006738328160387172,0.0064585498192066045,0.04657315470927797,honeycutt dead
dead the,3.260830020638173,-0.050770116013258156,-0.006020767757087981,0.007118695889402199,0.0442421252168229,dead the
scene,3.2482916489201275,-0.05016352261949443,-0.005694832141606732,0.0074167671640512035,0.043167564560323,scene
the scene,3.2482916489201275,-0.05016352261949443,-0.005694832141606732,0.0074167671640512035,0.043167564560323,the scene
according,3.2272731171158724,-0.049161501272510205,-0.005170185432134049,0.00789392754585677,0.04141496301322387,according
scene according,3.2272731171158724,-0.049161501272510205,-0.005170185432134049,0.00789392754585677,0.04141496301322387,scene according
Union,3.18576393719668,-0.04723276082489965,-0.004209867469962196,0.008757561501992358,0.038123328900073986,Union
according union,3.18576393719668,-0.04723276082489965,-0.004209867469962196,0.008757561501992358,0.038123328900073986,according union
